dataset,term,method,base_method,inference_seconds,task_fallback,task_fallback_reason,nonfinite_fallback,nonfinite_fallback_windows,selected_validated_method,validated_method_selection_rates,fallback_to_vanilla_windows,fallback_to_vanilla_evaluation_windows,fallback_to_vanilla_rate,scaled_MASE,CRPS,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,MAE,MAE_finite_values,MAE_evaluation_values,MAE_total_values,MAPE,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,MASE,MASE_finite_values,MASE_evaluation_values,MASE_total_values,MSE,MSE_finite_values,MSE_evaluation_values,MSE_total_values,ND,ND_finite_values,ND_evaluation_values,ND_total_values,RMSE,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,sMAPE,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values
MetroPT-3/5T,long,selected_adaptation,selected_adaptation,0.08442996721714735,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",18.0,18.0,1.0,0.76471052778339,0.3314301181618797,18,18,18,1.157730067156307,18,18,18,3.0808544122415515,18,18,18,0.6642965187537482,18,18,18,3.413565852555847,18,18,18,0.3314301181618797,18,18,18,1.5336265522768149,18,18,18,0.5202096564321884,18,18,18
MetroPT-3/5T,long,tsrag,tsrag,0.4951900877058506,False,,True,18.0,,,,,,0.76471052778339,0.3314301181618797,18,18,18,1.157730067156307,18,18,18,3.0808544122415515,18,18,18,0.6642965187537482,18,18,18,3.413565852555847,18,18,18,0.3314301181618797,18,18,18,1.5336265522768149,18,18,18,0.5202096564321884,18,18,18
MetroPT-3/5T,long,vanilla,vanilla,0.08442996721714735,False,,False,0.0,,,,,,0.76471052778339,0.3314301181618797,18,18,18,1.157730067156307,18,18,18,3.0808544122415515,18,18,18,0.6642965187537482,18,18,18,3.413565852555847,18,18,18,0.3314301181618797,18,18,18,1.5336265522768149,18,18,18,0.5202096564321884,18,18,18
MetroPT-3/5T,long,y_ridge_shared,y_ridge_shared,0.08442996721714735,True,"{""code"": ""ridge_stage_failed"", ""error_type"": ""ValueError"", ""message"": ""cannot score empty ridge statistics"", ""stage"": ""fit""}",False,0.0,vanilla,"{""vanilla"": 1.0}",18.0,18.0,1.0,0.76471052778339,0.3314301181618797,18,18,18,1.157730067156307,18,18,18,3.0808544122415515,18,18,18,0.6642965187537482,18,18,18,3.413565852555847,18,18,18,0.3314301181618797,18,18,18,1.5336265522768149,18,18,18,0.5202096564321884,18,18,18
MetroPT-3/5T,medium,bayes_covariate_prediction,bayes_covariate_prediction,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,bayes_past_targets_prediction,bayes_past_targets_prediction,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,cov_ridge_shared,cov_ridge_shared,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,covariate_prediction,covariate_prediction,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,full_ridge_per_variate,full_ridge_per_variate,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,full_ridge_shared,full_ridge_shared,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,seasonal_naive,seasonal_naive,0.3266339413821697,False,,False,0.0,,,,,,1.0,0.3641360886806181,36,36,36,1.4922822188665603,36,36,36,10.822237352941942,36,36,36,0.8535683382965379,36,36,36,5.640158682205772,36,36,36,0.4186287169934912,36,36,36,1.9595378038908455,36,36,36,0.4076074040946049,36,36,36
MetroPT-3/5T,medium,selected_adaptation,selected_adaptation,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,tsrag,tsrag,0.4519556984305382,False,,True,36.0,,,,,,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,vanilla,vanilla,0.1682937191799283,False,,False,0.0,,,,,,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,medium,y_ridge_shared,y_ridge_shared,0.1682937191799283,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",36.0,36.0,1.0,0.75871289814896,0.3285878616607379,36,36,36,1.1449867837087784,36,36,36,3.055784174096344,36,36,36,0.6476133077171582,36,36,36,3.3363269889166953,36,36,36,0.3285878616607379,36,36,36,1.5181666637876803,36,36,36,0.5167357391785463,36,36,36
MetroPT-3/5T,short,bayes_covariate_prediction,bayes_covariate_prediction,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,bayes_past_targets_prediction,bayes_past_targets_prediction,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,cov_ridge_shared,cov_ridge_shared,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,covariate_prediction,covariate_prediction,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,full_ridge_per_variate,full_ridge_per_variate,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,full_ridge_shared,full_ridge_shared,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,seasonal_naive,seasonal_naive,1.0416007470339537,False,,False,0.0,,,,,,1.0,0.3746880255774579,210,210,216,1.521209368058799,210,210,216,10.977741168745393,210,210,216,0.8726224746907574,210,210,216,5.9035488626738095,210,210,216,0.42975847149608853,210,210,216,1.9610228023233058,210,210,216,0.4155135134388905,210,210,216
MetroPT-3/5T,short,selected_adaptation,selected_adaptation,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,tsrag,tsrag,0.491454653441906,False,,True,30.0,,,,,,0.751799976006058,0.3381630960990036,210,210,216,1.1908167846593851,210,210,216,4.800059093615512,210,210,216,0.6560375555348583,210,210,216,3.651658159449198,210,210,216,0.3381630960990036,210,210,216,1.5345060886506963,210,210,216,0.5003933228402735,210,210,216
MetroPT-3/5T,short,vanilla,vanilla,0.959279453381896,False,,False,0.0,,,,,,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
MetroPT-3/5T,short,y_ridge_shared,y_ridge_shared,0.959279453381896,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",210.0,210.0,1.0,0.700138146878562,0.3141830517323368,210,210,216,1.1011302743875284,210,210,216,3.299696293306656,210,210,216,0.6109562823545718,210,210,216,3.3005064808261118,210,210,216,0.3141830517323368,210,210,216,1.4650707626736887,210,210,216,0.49052158431233545,210,210,216
NE_China_Wind/H,long,bayes_covariate_prediction,bayes_covariate_prediction,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,bayes_past_targets_prediction,bayes_past_targets_prediction,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,cov_ridge_shared,cov_ridge_shared,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,covariate_prediction,covariate_prediction,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,full_ridge_per_variate,full_ridge_per_variate,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,full_ridge_shared,full_ridge_shared,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,seasonal_naive,seasonal_naive,0.10292179975658655,False,,False,0.0,,,,,,1.0,0.6638503214839259,16,16,16,0.497451831266127,16,16,16,1.648974014057879,16,16,16,1.3310720643183538,16,16,16,0.4332654735940372,16,16,16,0.6796742623204772,16,16,16,0.605698602985079,16,16,16,0.7946075612036296,16,16,16
NE_China_Wind/H,long,selected_adaptation,selected_adaptation,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,tsrag,tsrag,0.15324313566088676,False,,False,0.0,,,,,,0.831932255305548,0.5941615113874351,16,16,16,0.42050402855290614,16,16,16,1.2194602281741758,16,16,16,1.1073617844425796,16,16,16,0.3045891800115279,16,16,16,0.5941615113874351,16,16,16,0.5187899147769826,16,16,16,0.7797616095231692,16,16,16
NE_China_Wind/H,long,vanilla,vanilla,0.08235644455999136,False,,False,0.0,,,,,,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,long,y_ridge_shared,y_ridge_shared,0.08235644455999136,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",16.0,16.0,1.0,0.8897073397819044,0.6048208950474667,16,16,16,0.436532138979341,16,16,16,1.1978937363571522,16,16,16,1.1842645854026905,16,16,16,0.32159515167077135,16,16,16,0.6048208950474667,16,16,16,0.5253233213420788,16,16,16,0.7967295801660719,16,16,16
NE_China_Wind/H,medium,bayes_covariate_prediction,bayes_covariate_prediction,4.937948626931757,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.8132062447203683,0.531635333821461,40,40,40,0.3555530003580013,40,40,40,0.9416533710056545,40,40,40,0.8884255938412966,40,40,40,0.23931936814359198,40,40,40,0.531635333821461,40,40,40,0.4115743037719451,40,40,40,0.6971360166450837,40,40,40
NE_China_Wind/H,medium,bayes_past_targets_prediction,bayes_past_targets_prediction,0.9104510266333818,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.815933617259296,0.5470947017887093,40,40,40,0.35682339954708164,40,40,40,1.0062872457283853,40,40,40,0.8914052408659657,40,40,40,0.2330784076523807,40,40,40,0.5470947017887093,40,40,40,0.4150705614599005,40,40,40,0.6772320682070376,40,40,40
NE_China_Wind/H,medium,cov_ridge_shared,cov_ridge_shared,7.923897931352258,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.8349511379411565,0.5417261150976715,40,40,40,0.36411217363597137,40,40,40,0.9550350134337027,40,40,40,0.9121818300951603,40,40,40,0.24768606886951433,40,40,40,0.5417261150976715,40,40,40,0.4197360737928707,40,40,40,0.7030462062528822,40,40,40
NE_China_Wind/H,medium,covariate_prediction,covariate_prediction,4.937897585332394,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.8259231984366378,0.5313436096009112,40,40,40,0.3607825557031902,40,40,40,0.9291830907463166,40,40,40,0.902318830926698,40,40,40,0.24437215363586998,40,40,40,0.5313436096009112,40,40,40,0.4166426861608918,40,40,40,0.7087398131094047,40,40,40
NE_China_Wind/H,medium,full_ridge_per_variate,full_ridge_per_variate,7.923897931352258,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",40.0,40.0,1.0,0.8219857427508125,0.5422895963779943,40,40,40,0.35842533666469134,40,40,40,0.9946271927875525,40,40,40,0.8980171713801631,40,40,40,0.23818093032212095,40,40,40,0.5422895963779943,40,40,40,0.41660410459853503,40,40,40,0.6859697231544158,40,40,40
NE_China_Wind/H,medium,full_ridge_shared,full_ridge_shared,7.923897931352258,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.8455064395674339,0.5303565425795055,40,40,40,0.36673908468844985,40,40,40,0.894717936845894,40,40,40,0.9237134681960508,40,40,40,0.24467910549029215,40,40,40,0.5303565425795055,40,40,40,0.42170946743927223,40,40,40,0.7059564062744539,40,40,40
NE_China_Wind/H,medium,seasonal_naive,seasonal_naive,0.18750894628465176,False,,False,0.0,,,,,,1.0,0.6514802047838119,40,40,40,0.45349016121039715,40,40,40,1.8736616596982523,40,40,40,1.092497259593467,40,40,40,0.3842417525711321,40,40,40,0.7431565091466994,40,40,40,0.518222583162576,40,40,40,0.764326454765596,40,40,40
NE_China_Wind/H,medium,selected_adaptation,selected_adaptation,0.9104510266333818,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.815933617259296,0.5470947017887093,40,40,40,0.35682339954708164,40,40,40,1.0062872457283853,40,40,40,0.8914052408659657,40,40,40,0.2330784076523807,40,40,40,0.5470947017887093,40,40,40,0.4150705614599005,40,40,40,0.6772320682070376,40,40,40
NE_China_Wind/H,medium,tsrag,tsrag,0.19046839699149132,False,,False,0.0,,,,,,0.7966908663689866,0.591641087130077,40,40,40,0.35269371771088726,40,40,40,1.1385183019234084,40,40,40,0.8703825882512628,40,40,40,0.2402330613879637,40,40,40,0.591641087130077,40,40,40,0.4147501008975416,40,40,40,0.7004959910858712,40,40,40
NE_China_Wind/H,medium,vanilla,vanilla,0.19311741273850203,False,,False,0.0,,,,,,0.8219857427508125,0.5422895963779943,40,40,40,0.35842533666469134,40,40,40,0.9946271927875525,40,40,40,0.8980171713801631,40,40,40,0.23818093032212095,40,40,40,0.5422895963779943,40,40,40,0.41660410459853503,40,40,40,0.6859697231544158,40,40,40
NE_China_Wind/H,medium,y_ridge_shared,y_ridge_shared,7.923897931352258,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,40.0,0.0,0.8320432974471791,0.5406817438652018,40,40,40,0.3630297351838888,40,40,40,0.9518052756176683,40,40,40,0.9090050223241551,40,40,40,0.24672175612583983,40,40,40,0.5406817438652018,40,40,40,0.41874594344703936,40,40,40,0.7011517381417767,40,40,40
NE_China_Wind/H,short,bayes_covariate_prediction,bayes_covariate_prediction,0.5571868931874633,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",120.0,120.0,1.0,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,bayes_past_targets_prediction,bayes_past_targets_prediction,2.843522713519633,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,120.0,0.0,0.5973225223593555,0.4286364823413918,120,120,120,0.21019773375252654,120,120,120,0.8220465813339525,120,120,120,0.4970964915120105,120,120,120,0.09473806381925433,120,120,120,0.4286364823413918,120,120,120,0.24570658450061636,120,120,120,0.48546738774553233,120,120,120
NE_China_Wind/H,short,cov_ridge_shared,cov_ridge_shared,0.5571402022615075,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",120.0,120.0,1.0,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,covariate_prediction,covariate_prediction,0.5571402022615075,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",120.0,120.0,1.0,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,full_ridge_per_variate,full_ridge_per_variate,0.5571402022615075,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",120.0,120.0,1.0,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,full_ridge_shared,full_ridge_shared,0.5571402022615075,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",120.0,120.0,1.0,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,seasonal_naive,seasonal_naive,0.45941207837313414,False,,False,0.0,,,,,,1.0,0.6243620226059351,120,120,120,0.358352166876082,120,120,120,1.5868631488566878,120,120,120,0.8322078490336116,120,120,120,0.2638854597360792,120,120,120,0.7401951538036329,120,120,120,0.4020795677069259,120,120,120,0.6337995643807788,120,120,120
NE_China_Wind/H,short,selected_adaptation,selected_adaptation,2.843522713519633,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",0.0,120.0,0.0,0.5973225223593555,0.4286364823413918,120,120,120,0.21019773375252654,120,120,120,0.8220465813339525,120,120,120,0.4970964915120105,120,120,120,0.09473806381925433,120,120,120,0.4286364823413918,120,120,120,0.24570658450061636,120,120,120,0.48546738774553233,120,120,120
NE_China_Wind/H,short,tsrag,tsrag,0.5571402022615075,True,"{""code"": ""insufficient_global_datastore"", ""message"": ""global datastore requires at least 11 dates per variate; the least-covered variate has 0""}",False,0.0,,,,,,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,vanilla,vanilla,0.5571402022615075,False,,False,0.0,,,,,,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
NE_China_Wind/H,short,y_ridge_shared,y_ridge_shared,0.5571402022615075,False,,False,0.0,bayes_past_targets_prediction,"{""bayes_past_targets_prediction"": 1.0}",120.0,120.0,1.0,0.6058018711378518,0.4323027746106739,120,120,120,0.2132745439408205,120,120,120,0.8395209404689279,120,120,120,0.5041530721201688,120,120,120,0.09862220753918391,120,120,120,0.4323027746106739,120,120,120,0.24958888630479903,120,120,120,0.4869280520599561,120,120,120
Oil_Price/B,short,bayes_covariate_prediction,bayes_covariate_prediction,1.1634448878467083,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",420.0,420.0,1.0,0.8818027893586986,0.05678766442831534,420,420,420,0.6698824115098646,420,420,420,0.05722643642256675,420,420,420,1.366502456436393,420,420,420,3.076797964098311,420,420,420,0.05678766442831534,420,420,420,0.7766318553296516,420,420,420,0.05626318301104897,420,420,420
Oil_Price/B,short,bayes_past_targets_prediction,bayes_past_targets_prediction,1.1634448878467083,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",420.0,420.0,1.0,0.8818027893586986,0.05678766442831534,420,420,420,0.6698824115098646,420,420,420,0.05722643642256675,420,420,420,1.366502456436393,420,420,420,3.076797964098311,420,420,420,0.05678766442831534,420,420,420,0.7766318553296516,420,420,420,0.05626318301104897,420,420,420
Oil_Price/B,short,cov_ridge_shared,cov_ridge_shared,1.1634448878467083,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",420.0,420.0,1.0,0.8818027893586986,0.05678766442831534,420,420,420,0.6698824115098646,420,420,420,0.05722643642256675,420,420,420,1.366502456436393,420,420,420,3.076797964098311,420,420,420,0.05678766442831534,420,420,420,0.7766318553296516,420,420,420,0.05626318301104897,420,420,420
Oil_Price/B,short,covariate_prediction,covariate_prediction,1.1634448878467083,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",420.0,420.0,1.0,0.8818027893586986,0.05678766442831534,420,420,420,0.6698824115098646,420,420,420,0.05722643642256675,420,420,420,1.366502456436393,420,420,420,3.076797964098311,420,420,420,0.05678766442831534,420,420,420,0.7766318553296516,420,420,420,0.05626318301104897,420,420,420
Oil_Price/B,short,full_ridge_per_variate,full_ridge_per_variate,1.1634448878467083,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",420.0,420.0,1.0,0.8818027893586986,0.05678766442831534,420,420,420,0.6698824115098646,420,420,420,0.05722643642256675,420,420,420,1.366502456436393,420,420,420,3.076797964098311,420,420,420,0.05678766442831534,420,420,420,0.7766318553296516,420,420,420,0.05626318301104897,420,420,420
Oil_Price/B,short,full_ridge_shared,full_ridge_shared,1.1634448878467083,False,,False,0.0,vanilla,"{""vanilla"": 1.0}",420.0,420.0,1.0,0.8818027893586986,0.05678766442831534,420,420,420,0.6698824115098646,420,420,420,0.05722643642256675,420,420,420,1.366502456436393,420,420,420,3.076797964098311,420,420,420,0.05678766442831534,420,420,420,0.7766318553296516,420,420,420,0.05626318301104897,420,420,420
